country,continent,year,life_expectancy,population,gdp_per_capita,iso_alpha,iso_num,gdp_total_usd
Thailand,Asia,1982,64.6,48827160,2393.22,THA,764,116854135855
Thailand,Asia,1987,66.08,52910342,2982.65,THA,764,157813031566
Thailand,Asia,1992,67.3,56667095,4616.9,THA,764,261626310905
Thailand,Asia,1997,67.52,60216677,5852.63,THA,764,352425930311
Thailand,Asia,2002,68.56,62806748,5913.19,THA,764,371388234206
Thailand,Asia,2007,70.62,65068149,7458.4,THA,764,485304282502
Togo,Africa,1952,38.6,1219113,859.81,TGO,768,1048205549
Togo,Africa,1957,41.21,1357445,925.91,TGO,768,1256871900
Togo,Africa,1962,43.92,1528098,1067.53,TGO,768,1631290458
Togo,Africa,1967,46.77,1735550,1477.6,TGO,768,2564448680
Togo,Africa,1972,49.76,2056351,1649.66,TGO,768,3392279991
Togo,Africa,1977,52.89,2308582,1532.78,TGO,768,3538548318
Togo,Africa,1982,55.47,2644765,1344.58,TGO,768,3556098124
Togo,Africa,1987,56.94,3154264,1202.2,TGO,768,3792056181
Togo,Africa,1992,58.06,3747553,1034.3,TGO,768,3876094068
Togo,Africa,1997,58.39,4320890,982.29,TGO,768,4244367038
Togo,Africa,2002,57.56,4977378,886.22,TGO,768,4411051931
Togo,Africa,2007,58.42,5701579,882.97,TGO,768,5034323210
Trinidad and Tobago,Americas,1952,59.1,662850,3023.27,TTO,780,2003974520
Trinidad and Tobago,Americas,1957,61.8,764900,4100.39,TTO,780,3136388311
Trinidad and Tobago,Americas,1962,64.9,887498,4997.52,TTO,780,4435289005
Trinidad and Tobago,Americas,1967,65.4,960155,5621.37,TTO,780,5397386512
Trinidad and Tobago,Americas,1972,65.9,975199,6619.55,TTO,780,6455378540
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.55,TTO,780,8207703546
Trinidad and Tobago,Americas,1982,68.83,1116479,9119.53,TTO,780,10181763735
Trinidad and Tobago,Americas,1987,69.58,1191336,7388.6,TTO,780,8802305170
Trinidad and Tobago,Americas,1992,69.86,1183669,7370.99,TTO,780,8724812362
Trinidad and Tobago,Americas,1997,69.46,1138101,8792.57,TTO,780,10006832710
Trinidad and Tobago,Americas,2002,68.98,1101832,11460.6,TTO,780,12627655819
Trinidad and Tobago,Americas,2007,69.82,1056608,18008.51,TTO,780,19027935734
Tunisia,Africa,1952,44.6,3647735,1468.48,TUN,788,5356625893
Tunisia,Africa,1957,47.1,3950849,1395.23,TUN,788,5512343050
Tunisia,Africa,1962,49.58,4286552,1660.3,TUN,788,7116962286
Tunisia,Africa,1967,52.05,4786986,1932.36,TUN,788,9250180267
Tunisia,Africa,1972,55.6,5303507,2753.29,TUN,788,14602092788
Tunisia,Africa,1977,59.84,6005061,3120.88,TUN,788,18741074774
Tunisia,Africa,1982,64.05,6734098,3560.23,TUN,788,23974937723
Tunisia,Africa,1987,66.89,7724976,3810.42,TUN,788,29435403050
Tunisia,Africa,1992,70.0,8523077,4332.72,TUN,788,36928106179
Tunisia,Africa,1997,71.97,9231669,4876.8,TUN,788,45021003379
Tunisia,Africa,2002,73.04,9770575,5722.9,TUN,788,55916023668
Tunisia,Africa,2007,73.92,10276158,7092.92,TUN,788,72887966601
Turkey,Europe,1952,43.58,22235677,1969.1,TUR,792,43784271581
Turkey,Europe,1957,48.08,25670939,2218.75,TUR,792,56957395906
Turkey,Europe,1962,52.1,29788695,2322.87,TUR,792,69195265955
Turkey,Europe,1967,54.34,33411317,2826.36,TUR,792,94432409916
Turkey,Europe,1972,57.0,37492953,3450.7,TUR,792,129376932917
Turkey,Europe,1977,59.51,42404033,4269.12,TUR,792,181027905361
Turkey,Europe,1982,61.04,47328791,4241.36,TUR,792,200738440996
Turkey,Europe,1987,63.11,52881328,5089.04,TUR,792,269115193445
Turkey,Europe,1992,66.15,58179144,5678.35,TUR,792,330361542332
Turkey,Europe,1997,68.83,63047647,6601.43,TUR,792,416204628335
Turkey,Europe,2002,70.84,67308928,6508.09,TUR,792,438052561228
Turkey,Europe,2007,71.78,71158647,8458.28,TUR,792,601879760747
Uganda,Africa,1952,39.98,5824797,734.75,UGA,800,4279769596
Uganda,Africa,1957,42.57,6675501,774.37,UGA,800,5169307709
Uganda,Africa,1962,45.34,7688797,767.27,UGA,800,5899383274
Uganda,Africa,1967,48.05,8900294,908.92,UGA,800,8089655222
Uganda,Africa,1972,51.02,10190285,950.74,UGA,800,9688311561
Uganda,Africa,1977,50.35,11457758,843.73,UGA,800,9667254157
Uganda,Africa,1982,49.85,12939400,682.27,UGA,800,8828164438
Uganda,Africa,1987,51.51,15283050,617.72,UGA,800,9440645646
Uganda,Africa,1992,48.82,18252190,644.17,UGA,800,11757513232
Uganda,Africa,1997,44.58,21210254,816.56,UGA,800,17319445006
Uganda,Africa,2002,47.81,24739869,927.72,UGA,800,22951671269
Uganda,Africa,2007,51.54,29170398,1056.38,UGA,800,30815025039
United Kingdom,Europe,1952,69.18,50430000,9979.51,GBR,826,503266689300
United Kingdom,Europe,1957,70.42,51430000,11283.18,GBR,826,580293947400
United Kingdom,Europe,1962,70.76,53292000,12477.18,GBR,826,664933876560
United Kingdom,Europe,1967,71.36,54959000,14142.85,GBR,826,777276893150
United Kingdom,Europe,1972,72.01,56079000,15895.12,GBR,826,891382434480
United Kingdom,Europe,1977,72.76,56179000,17428.75,GBR,826,979129746250
United Kingdom,Europe,1982,74.04,56339704,18232.42,GBR,826,1027209146004
United Kingdom,Europe,1987,75.01,56981620,21664.79,GBR,826,1234494831160
United Kingdom,Europe,1992,76.42,57866349,22705.09,GBR,826,1313860662016
United Kingdom,Europe,1997,77.22,58808266,26074.53,GBR,826,1533397896065
United Kingdom,Europe,2002,78.47,59912431,29479.0,GBR,826,1766158553449
United Kingdom,Europe,2007,79.42,60776238,33203.26,GBR,826,2017969232136
United States,Americas,1952,68.44,157553000,13990.48,USA,840,2204242095440
United States,Americas,1957,69.49,171984000,14847.13,USA,840,2553468805920
United States,Americas,1962,70.21,186538000,16173.15,USA,840,3016907054700
United States,Americas,1967,70.76,198712000,19530.37,USA,840,3880918883440
United States,Americas,1972,71.34,209896000,21806.04,USA,840,4577000571840
United States,Americas,1977,73.38,220239000,24072.63,USA,840,5301731958570
United States,Americas,1982,74.65,232187835,25009.56,USA,840,5806915590703
United States,Americas,1987,75.02,242803533,29884.35,USA,840,7256025761409
United States,Americas,1992,76.09,256894189,32003.93,USA,840,8221623642163
United States,Americas,1997,76.81,272911760,35767.43,USA,840,9761352271977
United States,Americas,2002,77.31,287675526,39097.1,USA,840,11247278807575
United States,Americas,2007,78.24,301139947,42951.65,USA,840,12934457604563
Uruguay,Americas,1952,66.07,2252965,5716.77,URY,858,12879682723
Uruguay,Americas,1957,67.04,2424959,6150.77,URY,858,14915365068
Uruguay,Americas,1962,68.25,2598466,5603.36,URY,858,14560140446
Uruguay,Americas,1967,68.47,2748579,5444.62,URY,858,14964968195
Uruguay,Americas,1972,68.67,2829526,5703.41,URY,858,16137946884
Uruguay,Americas,1977,69.48,2873520,6504.34,URY,858,18690351077
Uruguay,Americas,1982,70.81,2953997,6920.22,URY,858,20442309119
Uruguay,Americas,1987,71.92,3045153,7452.4,URY,858,22693698217
Uruguay,Americas,1992,72.75,3149262,8137.0,URY,858,25625544894
Uruguay,Americas,1997,74.22,3262838,9230.24,URY,858,30116777821
Uruguay,Americas,2002,75.31,3363085,7727.0,URY,858,25986557795
Uruguay,Americas,2007,76.38,3447496,10611.46,URY,858,36582965904
Venezuela,Americas,1952,55.09,5439568,7689.8,VEN,862,41829190006
Venezuela,Americas,1957,57.91,6702668,9802.47,VEN,862,65702701990
Venezuela,Americas,1962,60.77,8143375,8422.97,VEN,862,68591403324
Venezuela,Americas,1967,63.48,9709552,9541.47,VEN,862,92643399121
Venezuela,Americas,1972,65.71,11515649,10505.26,VEN,862,120974886814
Venezuela,Americas,1977,67.46,13503563,13143.95,VEN,862,177490156894
Venezuela,Americas,1982,68.56,15620766,11152.41,VEN,862,174209186946
Venezuela,Americas,1987,70.19,17910182,9883.58,VEN,862,177016716612
Venezuela,Americas,1992,71.15,20265563,10733.93,VEN,862,217529134653
Venezuela,Americas,1997,72.15,22374398,10165.5,VEN,862,227446942869
Venezuela,Americas,2002,72.77,24287670,8605.05,VEN,862,208996614733
Venezuela,Americas,2007,73.75,26084662,11415.81,VEN,862,297777545306
Vietnam,Asia,1952,40.41,26246839,605.07,VNM,704,15881174874
Vietnam,Asia,1957,42.89,28998543,676.29,VNM,704,19611424645
Vietnam,Asia,1962,45.36,33796140,772.05,VNM,704,26092309887
Vietnam,Asia,1967,47.84,39463910,637.12,VNM,704,25143246339
Vietnam,Asia,1972,50.25,44655014,699.5,VNM,704,31236182293
Vietnam,Asia,1977,55.76,50533506,713.54,VNM,704,36057677871
Vietnam,Asia,1982,58.82,56142181,707.24,VNM,704,39705996090
Vietnam,Asia,1987,62.82,62826491,820.8,VNM,704,51567983813
Vietnam,Asia,1992,67.66,69940728,989.02,VNM,704,69172778807
Vietnam,Asia,1997,70.67,76048996,1385.9,VNM,704,105396303556
Vietnam,Asia,2002,73.02,80908147,1764.46,VNM,704,142759189056
Vietnam,Asia,2007,74.25,85262356,2441.58,VNM,704,208174863162
West Bank and Gaza,Asia,1952,43.16,1030585,1515.59,PSE,275,1561944320
West Bank and Gaza,Asia,1957,45.67,1070439,1827.07,PSE,275,1955766984
West Bank and Gaza,Asia,1962,48.13,1133134,2198.96,PSE,275,2491716341
West Bank and Gaza,Asia,1967,51.63,1142636,2649.72,PSE,275,3027665462
West Bank and Gaza,Asia,1972,56.53,1089572,3133.41,PSE,275,3414075801
West Bank and Gaza,Asia,1977,60.76,1261091,3682.83,PSE,275,4644383768
West Bank and Gaza,Asia,1982,64.41,1425876,4336.03,PSE,275,6182641112
West Bank and Gaza,Asia,1987,67.05,1691210,5107.2,PSE,275,8637347712
West Bank and Gaza,Asia,1992,69.72,2104779,6017.65,PSE,275,12665823349
West Bank and Gaza,Asia,1997,71.1,2826046,7110.67,PSE,275,20095080511
West Bank and Gaza,Asia,2002,72.37,3389578,4515.49,PSE,275,15305605563
West Bank and Gaza,Asia,2007,73.42,4018332,3025.35,PSE,275,12156860716
"Yemen, Rep.",Asia,1952,32.55,4963829,781.72,YEM,887,3880324406
"Yemen, Rep.",Asia,1957,33.97,5498090,804.83,YEM,887,4425027775
"Yemen, Rep.",Asia,1962,35.18,6120081,825.62,YEM,887,5052861275
"Yemen, Rep.",Asia,1967,36.98,6740785,862.44,YEM,887,5813522615
"Yemen, Rep.",Asia,1972,39.85,7407075,1265.05,YEM,887,9370320229
"Yemen, Rep.",Asia,1977,44.18,8403990,1829.77,YEM,887,15377368782
"Yemen, Rep.",Asia,1982,49.11,9657618,1977.56,YEM,887,19098519052
"Yemen, Rep.",Asia,1987,52.92,11219340,1971.74,YEM,887,22121621452
"Yemen, Rep.",Asia,1992,55.6,13367997,1879.5,YEM,887,25125150362
"Yemen, Rep.",Asia,1997,58.02,15826497,2117.48,YEM,887,33512290868
"Yemen, Rep.",Asia,2002,60.31,18701257,2234.82,YEM,887,41793943169
"Yemen, Rep.",Asia,2007,62.7,22211743,2280.77,YEM,887,50659877082
Zambia,Africa,1952,42.04,2672000,1147.39,ZMB,894,3065826080
Zambia,Africa,1957,44.08,3016000,1311.96,ZMB,894,3956871360
Zambia,Africa,1962,46.02,3421000,1452.73,ZMB,894,4969789330
Zambia,Africa,1967,47.77,3900000,1777.08,ZMB,894,6930612000
Zambia,Africa,1972,50.11,4506497,1773.5,ZMB,894,7992272430
Zambia,Africa,1977,51.39,5216550,1588.69,ZMB,894,8287480820
Zambia,Africa,1982,51.82,6100407,1408.68,ZMB,894,8593521333
Zambia,Africa,1987,50.82,7272406,1213.32,ZMB,894,8823755648
Zambia,Africa,1992,46.1,8381163,1210.88,ZMB,894,10148582653
Zambia,Africa,1997,40.24,9417789,1071.35,ZMB,894,10089748245
Zambia,Africa,2002,39.19,10595811,1071.61,ZMB,894,11354577026
Zambia,Africa,2007,42.38,11746035,1271.21,ZMB,894,14931677152
Zimbabwe,Africa,1952,48.45,3080907,406.88,ZWE,716,1253559440
Zimbabwe,Africa,1957,50.47,3646340,518.76,ZWE,716,1891575338
Zimbabwe,Africa,1962,52.36,4277736,527.27,ZWE,716,2255521861
Zimbabwe,Africa,1967,54.0,4995432,569.8,ZWE,716,2846397154
Zimbabwe,Africa,1972,55.64,5861135,799.36,ZWE,716,4685156874
Zimbabwe,Africa,1977,57.67,6642107,685.59,ZWE,716,4553762138
Zimbabwe,Africa,1982,60.36,7636524,788.86,ZWE,716,6024148323
Zimbabwe,Africa,1987,62.35,9216418,706.16,ZWE,716,6508265735
Zimbabwe,Africa,1992,60.38,10704340,693.42,ZWE,716,7422603443
Zimbabwe,Africa,1997,46.81,11404948,792.45,ZWE,716,9037851043
Zimbabwe,Africa,2002,39.99,11926563,672.04,ZWE,716,8015127399
Zimbabwe,Africa,2007,43.49,12311143,469.71,ZWE,716,5782666979
